theta[1],theta[2],theta[3],theta[4],z_init[1],z_init[2],sigma[1],sigma[2],lp__
0.5659637124057679,0.02991262760405366,0.7474859552684983,0.022581723987265236,35.03515446074514,5.8830056095238925,0.26424122424346796,0.30025551148559965,-12.165508038681127
0.5616230940654655,0.025855670379980815,0.7912295937026858,0.02333263480631472,33.2696236478729,5.830778820769455,0.1954477606256649,0.1977168613730854,-12.562585432945585
0.5083247269452286,0.027908512238346228,0.8078793869315761,0.02554562522740916,34.80517544563262,6.301928498218991,0.19404635262616168,0.19774407958526896,-14.843858909464208
0.5397912462849693,0.023730749247908935,0.8415730570777885,0.024356652211612487,32.81297830479556,5.6064115141030015,0.21834980144100177,0.283518558916528,-13.248670791557668
0.5231841486696274,0.02312345155866182,0.8583973516851762,0.024186074672791213,34.020557752888905,5.922590360428047,0.23003626793060564,0.2948774178940472,-13.229537267589095
0.5076391333028063,0.02752376987161862,0.8081340867897916,0.02632641374011159,34.1584548470062,5.7063249858947325,0.2542140957650578,0.1959740494992766,-13.010208534629893
0.5506533224257469,0.0319062520729492,0.7364704271171967,0.022810146137542228,37.58669259998338,6.022466953156727,0.24022326856188778,0.32709184877301106,-15.369221425760246
0.5532708151169465,0.02337118079494166,0.8347843475963674,0.02293476289675097,34.04373486177628,5.641172108915715,0.24490945222883959,0.36255240121513765,-16.735218504303674
0.5475964171745191,0.026137777808402284,0.8112465054122479,0.02442832297011326,32.742990211848856,5.860186251342061,0.22492354672073123,0.1856438961290357,-11.351063011252748
0.552698495497838,0.028351169335771077,0.7722754164635712,0.02318562450339556,34.81494427125237,6.115851421405253,0.24226513514863623,0.2923131146632603,-11.369251760929199
0.5449526015749265,0.030093670481323415,0.7782952842582215,0.022836040554029977,34.92861384233948,6.128935473066416,0.240829295486993,0.2835259380345422,-12.578176074236595
0.5649084357159054,0.02771253869163359,0.7481451132917945,0.02326850009771401,34.116636003658044,6.002725664555623,0.2593299525740423,0.2497293582072908,-11.787273965387705
0.5806441367067221,0.027069332325358745,0.7904928272647758,0.021855522483839714,32.43784704263206,6.143962582329559,0.23673573509798168,0.2466153844529934,-12.846546530201833
0.50545043123707,0.027666740630519826,0.8227088737080518,0.025612773911519247,35.333366392253595,5.622062126925194,0.2120462439730339,0.2169562744263354,-11.739764680207209
0.5167026185362237,0.02250937926602001,0.8820026753522043,0.026832083493119375,30.63810193756409,6.536798984349932,0.24647278014476312,0.22833715021121517,-14.268809565538284
0.5297247751721172,0.02576118391595159,0.816436813627465,0.025093786182044785,33.93187591068214,5.872374600059907,0.30674444486983005,0.22026110547502906,-11.806847606832466
0.5331295523665672,0.02692809182717872,0.8401750535902291,0.025313024844526803,32.33454329533565,5.457958621450172,0.2546883255683924,0.26625685172300373,-11.52094756277014
0.5504753623446772,0.02869692310363745,0.7931413490557773,0.024380893149811293,32.70217605422756,5.060232882758652,0.25258624148837977,0.26496541527454787,-12.953023386180838
0.5270437298464022,0.030002033835586903,0.8118678109623314,0.025623955310166046,33.322203212601764,5.254920358942485,0.2582936212023267,0.23627959375384858,-13.159334047139652
0.5774028461813269,0.026697665841616734,0.7749472432357615,0.022053035370662173,34.139035238516016,5.9273210286240605,0.17385965086531951,0.19355790437794734,-14.219220930780068
0.5415198626068318,0.030217821224065546,0.7580451845053441,0.023001061955724544,35.78340636814539,6.272392559862368,0.1691461073251647,0.20043715965590977,-15.804837361845225
0.6037195873767772,0.02835750331528499,0.7609465679879813,0.020816059751162973,32.461381212278624,5.9882720952377415,0.21347754658981302,0.2375444367331985,-13.39007675047073
0.5931792476243304,0.028270036419399316,0.7213184546867245,0.02308803113518757,32.52475319809847,6.272801772921903,0.2297745429640571,0.15785496443556327,-17.590119722091554
0.4704529293341118,0.022944639294189224,0.8709025023444851,0.024981869731760805,39.118940807640186,5.448547524794469,0.24802933653371215,0.32321641645585064,-14.740643983111383
0.5257319807173942,0.026301387046613497,0.8203312571917377,0.024498483880512956,34.641014083974255,5.733551248220482,0.2705249211679258,0.20915237528910344,-10.581428633847551
0.590208386222335,0.030987783155239163,0.748717284040606,0.0215985112982052,33.73222219055081,6.146587571903848,0.1972769119834249,0.259159136452555,-11.823035264170144
0.621951748322763,0.029812163550690954,0.7226298783214246,0.021302685312809957,32.51827973559431,6.43139532863707,0.28623406967185805,0.24323027405399367,-12.461025733784682
0.4533798519710682,0.021765346714895793,0.898730912620732,0.028357407724964187,36.927639912319925,5.5008545440232455,0.20364336997224877,0.2884742353473119,-14.62555729103261
0.5086576193464584,0.02875687747519813,0.8525125320770234,0.02601920837242672,31.83018523544613,5.560705363841477,0.2527703067225745,0.22677798233988106,-13.89114469482962
0.5195932237523088,0.02460106379071901,0.857983226588306,0.02351892884901591,34.573418564629534,5.54170192566283,0.24870645137835717,0.2524245108076273,-13.171986208035278
0.5982289404387676,0.03075032492325618,0.7351353564176186,0.02209392836813079,32.320560452090625,6.425706908822831,0.21172903464767537,0.18411859258083826,-12.149647399307034
0.527053978880523,0.027158075243950405,0.8184555071145976,0.024244020317667217,34.92824395870649,5.328210548307588,0.21466224107187973,0.23448135154350336,-10.456023561877068
0.5233027264867618,0.026879287898768686,0.8256966716268769,0.025669939845299364,32.08836911063617,5.630235857308206,0.2399748400401077,0.26529474405840003,-10.918515990174638
0.499114297299574,0.026242232323084175,0.8447243817023989,0.02455884889409984,36.49349540976381,5.5501970703414205,0.219425703650008,0.26553932922938567,-11.40620114546726
0.5620638398243557,0.02900074054757072,0.7903847116884014,0.023480852692222103,34.03597878606052,5.831358108090939,0.22493977843525004,0.19576868999523206,-12.038290443152034
0.5295007601425086,0.024159976253304263,0.8460560145652773,0.02627435219297016,32.472002208650075,6.105336265109806,0.24082896690701985,0.22084450563592328,-12.447322843006297
0.5013680110742251,0.026135811863998906,0.8248230264051577,0.026402646355740522,33.70650607010891,6.4312175984815125,0.2653312281351699,0.29857645076231953,-13.423371038517555
0.5198918385686264,0.024015145856207846,0.8797759946936072,0.025062139769900658,35.51039053515105,5.125008742286365,0.22906821715849565,0.20296171098309335,-15.590921315859216
0.46157905071953376,0.02579896179408503,0.8866173264097477,0.02777450203926796,34.568362249913065,5.506062193100048,0.26748514430027515,0.21274977534524964,-13.856358295674468
0.5870814050507462,0.0321507626316911,0.7302158504546361,0.02227892409163946,33.68950358858051,6.200213350795271,0.20675060412405188,0.2658569454363071,-11.74235961513359
0.48669927827761333,0.024028228138040755,0.9082443707297672,0.028916637570830482,32.02449095844126,5.36162132610051,0.26954111708045203,0.21270364996350144,-12.24264806363975
0.4591307931802132,0.021588618822376487,0.9192774800327083,0.029415710306131597,33.729219694991045,6.145700865893451,0.24043183476913674,0.2664965042920838,-12.418015580902711
0.4751984846649268,0.02250465841477539,0.8876862072085101,0.02787713156877955,34.05654763902361,6.249621911776526,0.24761503579302108,0.26758455554534283,-12.076586415405174
0.5910591186981328,0.0319666004036056,0.7418890157346193,0.021640066434685645,33.825528168370255,5.354758922398368,0.2024829675946941,0.21960204817620216,-12.106466494418985
0.5388239740373204,0.026535093658986205,0.780690290459722,0.02353413683346998,36.08026017552782,6.527284483322574,0.25837542825589066,0.2282753747166284,-11.863100699427045
0.6429546937839342,0.03502990026486847,0.7001004323372164,0.01999854875032304,33.01125227618569,5.465564793625097,0.24445633179388776,0.22607513316110048,-13.210084992942376
0.527265066004763,0.028448349187560326,0.7896808761633998,0.023632322420152944,36.36949874688724,5.374051532673901,0.3092085577566062,0.3448394364913045,-15.498683173719805
0.5079952705333876,0.025930669629531448,0.7959123762880226,0.0219960809604241,38.63310286358906,5.5178505605953925,0.26277430538187757,0.28415591858694594,-16.823664845878337
0.6096851136854019,0.031514347744444664,0.6945899732848565,0.02360141564005744,29.12125574842211,6.429491625495195,0.2753637480487299,0.23046402705086483,-14.977215307618959
0.7189718379086117,0.03553251214654497,0.6081527646185367,0.016353055443989302,36.62204254284028,6.460679441368619,0.26434336332242503,0.27289740861243283,-15.414406198191104
0.5037906187275045,0.026569274170965863,0.8646551456936061,0.0259491585270947,32.92138908228446,5.80124500971668,0.2200958339461829,0.20957987676791023,-11.768207005103246
0.5113706460768535,0.024335332329339352,0.895103889312183,0.02652604961693601,31.858737834066087,5.815312109567729,0.2273057144534161,0.25356213118079124,-12.479843957678987
0.48160153446868786,0.024935001776548695,0.9002933229060389,0.02862351360086274,31.62551322699384,5.390994535586343,0.24682886243241575,0.27362325983016217,-11.967898087925565
0.5540828661499232,0.028410861625965296,0.8340687634111732,0.025875879998461578,28.981757921737646,5.36711262819124,0.2096396466606448,0.30162192620995315,-14.594945117368036
0.515632599024332,0.027343375838064655,0.8678440455510344,0.027571398567115005,29.912097981580725,5.664982309981424,0.15938434115140518,0.2898262915207364,-17.296782479763827
0.48619752796530974,0.025972596273101292,0.8194387475272842,0.021163288197748372,43.26845978999829,5.734268656153731,0.4499557656636538,0.20919740138574436,-21.751177276298392
0.49577310897659105,0.026912067274979107,0.8297197361620353,0.021682229165253548,43.485033364458786,5.761789849291966,0.4379294601817075,0.20993005951954877,-20.159517789557537
0.5996705814300053,0.02924023501699035,0.7162393281218479,0.018733171598123138,40.8616683424167,5.717271685911363,0.28975893224150695,0.2585047908896633,-14.120514329858825
0.6117974747510659,0.03231926966796565,0.6906872748338255,0.019768298326413438,34.983543540753914,5.764574173734026,0.24155950291026732,0.2777500895174514,-13.355750462558841
0.6325830195239497,0.033546133858498806,0.6861626214470066,0.021306940583036914,32.97849956458371,6.145306416255825,0.25637094969722724,0.25090460685991167,-12.297925755262296
0.5084787683081975,0.026606816344940623,0.8106140870770118,0.024550007901458025,35.7424519774899,5.770155729654826,0.37499037435451904,0.19547448616316665,-15.515478763174126
0.5370074558655901,0.028825402569743752,0.7333517757695178,0.023205085816518995,34.654270899348944,6.38229050678328,0.2230934595025625,0.27586867317495556,-15.739682362345205
0.5572174000914742,0.025173332364536397,0.786513082181877,0.021754068066770403,34.23096527793473,6.597865136507166,0.25016188604738127,0.23662278184500385,-14.14734856071132
0.5098926742260949,0.027240904174206187,0.8109673384547552,0.02692783930738467,32.44954830708352,6.550696865509078,0.24657125678162778,0.22899001911295108,-13.423511998233813
0.5490404798951042,0.027078100606289558,0.7794528643363953,0.022828962618903114,36.08766188712371,5.826578385441022,0.23115447035647158,0.24253455985964179,-10.26394901294574
0.545892996389454,0.026752524957799045,0.817412257929639,0.024956489486458282,32.25211948156451,6.1568057883126,0.24814103202815796,0.25258236345238494,-11.293682941074412
0.5466194456101385,0.02636375800808289,0.7913511021013111,0.025734863974656862,30.907117095995268,6.572264970152681,0.25929715861478975,0.23514575424421394,-12.00456888335475
0.5166148921924238,0.028271393493299924,0.8570892723332816,0.026661393043005178,31.052745447521428,5.201524810603901,0.26704610721229766,0.27255567281280024,-13.393907126991841
0.5094035516088985,0.027587777394093856,0.851996238914481,0.027503219398650334,30.72386276969579,5.118640794652241,0.2782675662718889,0.29495075439566665,-14.191625792881524
0.5334210833539629,0.027398784915832555,0.8340078033761212,0.02744263509738033,30.302293261546357,5.4942092189496865,0.30618218718644374,0.28209139058077304,-14.031981502046259
0.5297435039913774,0.025231069266305885,0.8388525630658551,0.024973414831525417,33.94388156650111,5.651925434458919,0.2755044707965905,0.26066157298166576,-11.728449788327321
0.5870812262632703,0.031346318489296074,0.776753238824017,0.020033861766116656,37.801952127735355,5.519247125304831,0.2607711312504372,0.22269682721128972,-16.9861448229267
0.5701505875020819,0.02756647765852937,0.7286498443280569,0.020739388328735637,39.540097299434656,5.992551180369418,0.25369650982439246,0.2132188972907675,-13.33593349919407
0.5439629829000321,0.027281837014300384,0.7986681877032575,0.026027781264933426,30.37602553264748,5.73868256494136,0.22387957256172322,0.2750437246151917,-12.44092223386575
0.5344336843853054,0.02886009051715973,0.814503652153973,0.025695644915001245,31.756740363525005,5.7564470248415285,0.22237752035824312,0.2774415580223894,-11.729460117788943
0.5478324539792837,0.028854885553004212,0.7805486408228641,0.022796311233483278,34.85306061699894,6.401196861716023,0.2177064521591377,0.1970185708015834,-12.4130634162312
0.5579976601653474,0.02722440690044778,0.7610530490449123,0.022917563370624776,35.20383388946359,6.078712291916391,0.22329063665292975,0.17651344176635808,-12.058430981336485
0.5236433749028832,0.026443972738970933,0.8221613056814487,0.02524659346898727,33.46272881844874,6.067217291152934,0.2415114624193974,0.32750496553149,-12.561766406548788
0.6426275828741121,0.03719114794764612,0.6665634395435915,0.020174496597136573,33.892315406855445,5.946859817888776,0.19702706698964476,0.2051919267177142,-14.56870396990517
0.6390559932999621,0.032399612599628806,0.7194033563804589,0.020317138115380846,33.01313060643953,5.4751291593722895,0.22719781201402722,0.21685990389305648,-14.044781483999062
0.5419026894663613,0.028155025990336358,0.8128924853504346,0.02415126756313211,35.02435919302742,5.273052543737873,0.4196730253599358,0.2670091745792337,-17.369630560244943
0.5011974556493141,0.026955048345438118,0.888756936395917,0.030147570310484095,29.092304590652144,5.556643482957108,0.2377306778645188,0.20160121582450913,-15.317388729100184
0.49158879486533213,0.025989884878527776,0.8518258996002837,0.02575750318357524,36.430653351176126,5.576862642771028,0.3159539489994618,0.2829816643456133,-13.759673541196909
0.46067684190866326,0.020624431327127473,0.8824644979301995,0.025465730684721473,40.77294537007706,5.729071208961571,0.3441631152888319,0.2647488886055046,-18.36298863692326
0.4597782827422407,0.021245068439225998,0.9261297334185078,0.0304017907740136,33.68132621168492,4.929194862876829,0.3597216763467775,0.2514114597341166,-18.26819800341735
0.5251467077532294,0.02544284884012645,0.8329983586651712,0.022568670908676872,35.98046064226861,6.277942535831897,0.23170032160952886,0.3031628494306476,-14.891106766163556
0.475905972359595,0.024671098337691107,0.920584371825032,0.02797969296509863,32.43302859163578,5.420367461428497,0.25362739582500643,0.20174991797489436,-12.894086218952975
0.5437328599125076,0.02761514019488994,0.7744237163061084,0.02467071322261409,35.17159685409536,5.966597352339617,0.19763918401147024,0.23629197098704874,-13.20950828551702
0.571692683389162,0.030398401960859286,0.7676446027311982,0.02368935441809878,29.169296969349187,6.9787583805568385,0.22630249559283105,0.2546283150695035,-15.484088079499378
0.5653304802083787,0.030672552743190883,0.7648760653436713,0.021822081571111592,33.48505706285135,5.805223041172554,0.20419445567140615,0.25681556115604953,-12.461532381524346
0.5471378375956159,0.027448038241037358,0.7982159364519232,0.022923009614560442,33.793054624539266,6.189022526988795,0.28084034362950966,0.21046592395965594,-11.863949957877324
0.5127530166861002,0.026721756406257895,0.8267570783795106,0.025126483367131754,35.619288295538915,5.371263319102435,0.2020641331115437,0.2574923015997811,-11.18536493797697
0.5022740046607308,0.024532589946412112,0.8541059965691049,0.024862866155651253,35.55452937656589,5.629662682312633,0.19559071786101045,0.24349388158381044,-10.880746400994566
0.5235593827742238,0.027310877851951982,0.8277196782698005,0.024515846525776402,33.19653874209851,6.20579571898429,0.2070718125945019,0.23123612591003642,-11.96649747039606
0.48862255142518884,0.026216029253188486,0.8535745257054835,0.02720265481042035,33.838033486185644,5.731804573433294,0.29543715792042363,0.23178974867758456,-12.352098624085457
0.48938457182242245,0.026013928246973246,0.8678924958763847,0.027468241998980823,33.14690926716897,5.8134028730355904,0.2900184758616416,0.22616395361185382,-12.075841520651835
0.5414747882682145,0.024328096256012708,0.8348798933918693,0.023742968227506756,34.60122246081938,5.603990731846867,0.1888333653118271,0.2497072980623244,-13.201471109281925
0.5927929104081181,0.027838658374702823,0.7692711886550972,0.021689767553046285,34.062021838232816,5.782758151250311,0.28805227330879335,0.2287178812886415,-12.818836958981214
0.5702230238676476,0.030023409481069838,0.7105244395906929,0.023604605042281783,32.76803625958454,6.580985893146967,0.26188587474888647,0.19312655146825422,-15.617246727682021
0.503265868740789,0.028443801213752992,0.8030148874670964,0.021771531536702277,43.33101717415625,5.459604295168193,0.22014497526579194,0.23778359364259566,-16.733947914311194
0.5735367707004255,0.02729198705963008,0.7911448340038909,0.022023444651666304,34.06891666631522,5.432874741306752,0.2505246927107383,0.24363431838384111,-12.371105147214411
0.48068479155795113,0.02497419895181033,0.8583490228997053,0.024752344692316103,37.69069910787126,5.447082647265133,0.2317704523726208,0.2737175389721173,-12.643960917923478
0.5598211742319031,0.028172332192064064,0.7849916892424971,0.023168859160748463,33.807024409913545,5.321215586635202,0.20832655376745693,0.23873285200168134,-11.325505293043072
0.516498289493809,0.030513362394533425,0.8047668638930104,0.02553859312927918,34.39390425284853,5.338425851815733,0.21286466646715121,0.2906481172642691,-14.165187535396154
0.47941202488135126,0.025375714450798063,0.9032948387238634,0.028735489957085518,32.21790118918433,6.028553395616991,0.27582702932184244,0.20224238334950995,-13.478511703873517
0.48140390777527,0.023737128217641824,0.8791650932397823,0.028498692138499437,32.338930391175666,5.572809529032512,0.26530244197236513,0.23015850833806,-11.78464035539109
0.618102345264093,0.033395231453193334,0.6988323379262534,0.01920053378275664,36.56942582917837,6.189992293973624,0.1845049196568267,0.24980331949054319,-13.490666222155957
0.57819072480159,0.03123651459423666,0.7438716858259019,0.022627282265942586,31.263551277172777,6.316231797389237,0.28591309152820066,0.26015507544861033,-13.06638479383227
0.6342280469494208,0.032915927417907595,0.6670263031144883,0.018636193564890758,36.41241647619621,6.692661994546953,0.3372274777713717,0.22647881302393844,-14.609276626143409
0.615657469335574,0.03305313739647252,0.6837867345605102,0.017173864703470612,40.42551694332315,5.490435973935647,0.3320896134978833,0.18901217200291798,-18.546139515129518
0.6396703465753082,0.03235133794502214,0.6594658003573943,0.018554580055453598,37.52371070375518,6.205193713932354,0.29328083676784605,0.17682917429577877,-14.85068669895785
0.6236714935380971,0.035566694486075315,0.676906195707538,0.020388405753933022,33.41974344631494,6.088290281400038,0.2155981664225183,0.31068004080985007,-13.212064533411892
0.5662703794440536,0.028824267654354207,0.754509355407236,0.023061170956697973,31.412453409824614,6.47864753919545,0.20186927458832532,0.1999816357213519,-13.331305598224976
0.6187950392629002,0.030577925297923265,0.7268994027594642,0.02225045222799308,31.91592183540491,6.226276340948476,0.22017518658246155,0.22119172595584732,-12.568347773982566
0.6001022372828503,0.030313362818638147,0.7190443395644227,0.021927247931123606,31.66687478909264,6.2305694085597905,0.22113904130451598,0.21990555358453526,-11.487193458279103
0.622257640731581,0.030263747614775172,0.7130625183238792,0.022082893458606017,30.864118588359148,6.835491158330935,0.23417253241495464,0.2339677438954623,-12.321349998931638
0.5011377072998023,0.02515675798862585,0.8354119866948617,0.023938074927863467,38.85047419408173,5.3979934426162695,0.23233508676886624,0.23733580582916913,-11.67402646973768
0.5350718095906547,0.028290825033505305,0.8126770547712239,0.02466897895785597,33.84511590559123,5.4884180053279845,0.23023864888810627,0.2275343010683194,-10.547399207848741
0.5214578286810174,0.024035144239396393,0.8438708422977509,0.0248090217645353,34.59758806218855,6.124358583250115,0.22270016896368933,0.24417534480772107,-11.230086692605937
0.5675023695115223,0.035744630703070254,0.761513177313553,0.022164821560989315,33.580873119054374,5.7393167221134895,0.25440446122224664,0.2747377301448643,-17.64735208481995
0.5814983320740091,0.03447887198414534,0.733551410835382,0.022220047644206497,33.29467394895818,5.67044562172657,0.25459015664647117,0.27800446069767726,-13.376697346149744
0.6055673397656789,0.03286584541637447,0.7040296187910141,0.021443277900003232,34.48815349865662,5.7488114776794506,0.24134369486548063,0.26387814186917297,-11.96529336543832
0.4843069625996286,0.023847794307321354,0.8949832250405958,0.026767120639007526,35.0539258727992,6.015466901293631,0.22590375193262502,0.2115156650751676,-11.917283114623661
0.6072114370043333,0.032462241203344525,0.7179789966837237,0.021424165667725807,32.22559958894963,5.776150474118018,0.21405993806678014,0.24372179919610287,-11.387650687833537
0.6248823298952941,0.03061707441777408,0.6966224028701645,0.01905995425012004,36.936505316383574,6.511802270783637,0.2912459755054205,0.22453041899612636,-12.79802153231814
0.6024935277100079,0.031615525194451405,0.7350336382159334,0.021868414789701023,31.72153154616099,5.531528559145321,0.22242095594435413,0.23955482434521916,-12.0129540462343
0.5354088620057973,0.030151619605142635,0.7927362125644817,0.02438916255312874,32.90912009134877,5.78576782747571,0.21116892785150612,0.3001634218215519,-12.69708874798645
0.5752040109783073,0.02883013118029506,0.7461908858331673,0.021554284488173026,35.86675994531585,5.809645989773333,0.22540871918771985,0.221457380078188,-10.278316189012745
0.5004431909707917,0.024965424128366998,0.8237237157543092,0.02542470259686566,34.011436041154866,6.636072305104644,0.2761742699623212,0.2254446385028061,-13.385953408651979
0.4846094070869768,0.02325126250194305,0.8852095388775129,0.026183792082034845,36.53678230040959,5.9798116631974905,0.27858020159192864,0.22416159072650146,-12.410981656138919
0.4727040183697262,0.02379125641100237,0.9060861572393069,0.026508593833862285,37.734451205324774,5.535875644112149,0.2430631387861276,0.20840736215830793,-13.234764767305958
0.44352309125870176,0.022020402846890497,0.9294886846082658,0.025308328284642898,40.7495092878973,5.558309966021802,0.26500984932268945,0.24759116827736674,-15.123175192539016
0.46012602529975993,0.020505619676537853,0.9475368628255351,0.028339790757270288,35.92133599202368,5.180128262275388,0.2247372282493333,0.27625892176689587,-13.210059029419408
0.43268695829291914,0.02097918007128303,1.0113158535519762,0.03162169604235842,32.6698165166716,5.6790776617914345,0.21593139460567973,0.286326272985463,-13.883920165540582
0.496550881890624,0.025847833622349235,0.8445416739963538,0.024049244155316,37.77643995564793,6.145137864778066,0.3192102707944806,0.24941038277381686,-14.050766104572443
0.44834821906462896,0.018552132577422557,0.9560175196160308,0.02913223168735924,35.568970263153936,5.235663238323651,0.21388307442403792,0.39488270756614813,-17.649955140102215
0.4907079479059189,0.026401130557963136,0.8854068405247237,0.026635566129781806,35.25813604110492,4.111840160156184,0.19254577566013248,0.2672152777609248,-19.196515783293876
0.4580389596237136,0.026744853938550518,0.9227254881584162,0.027304314523596777,36.53962456786217,4.16361602755431,0.22752399324056752,0.3034892042518408,-18.17470186820676
0.4724607174941634,0.024681312590366628,0.9128358974296804,0.027983300067281693,36.15995891561337,4.225607480848203,0.22189145449414585,0.29584825713984314,-17.28404538727014
0.4474143038732528,0.02222118684972895,0.9489099510299787,0.029574483755318657,34.844569294315185,4.8617226676554095,0.2821207547682549,0.24217810604097156,-14.167910433881662
0.464583510769231,0.02231042777745853,0.945223622220253,0.03143123717491189,30.86593859570757,5.488443449302587,0.285861549972176,0.2675216621432925,-13.265932267857508
0.4824061335427519,0.022344590497705284,0.9011491876966806,0.028202967571581396,33.872103336388236,5.583865401021573,0.17848555916026726,0.22108976541048952,-12.963063583788106
0.4861150732072742,0.02481239644453399,0.8761982887175671,0.026851523153661364,36.03941764667194,5.422466561516381,0.23959098530027542,0.22908719965787278,-11.68231446217312
0.47171189088977317,0.023436936474119912,0.9323307582454423,0.02835238409891846,32.95342042235458,5.625440489422189,0.23690645453113385,0.29497397496449274,-12.487969240266246
0.524810426281532,0.02814051529695557,0.8098505403838654,0.026654471345262904,31.677393150749882,5.302980109135061,0.220225064280191,0.23874632455629236,-12.952367903591416
0.5019014676603009,0.022439525511419298,0.8926644397239202,0.024502045325924635,36.415694885479965,6.379129285404323,0.2636415491636425,0.2767057059714214,-15.758447468895131
0.540264642263862,0.02624111864612202,0.7682186100136364,0.025565305661037274,32.625526274353994,6.075913255422508,0.2682885761606589,0.22112889541774822,-13.904089947960625
0.5485765091060588,0.028710534696670714,0.8100845843453364,0.02226210669600006,33.2724272576791,5.875610606380147,0.2695864670109281,0.25901955838613583,-14.110270939330617
0.565051303321151,0.029096726947732868,0.7545491690983103,0.024475492878041592,32.12001726364704,5.9025024593832285,0.24266310871052835,0.2801235465389827,-12.398150531779137
0.5201836977137568,0.026165405988482732,0.818313877306404,0.02485391808478495,34.558464058175424,6.107294405757319,0.22099644270677024,0.19147692569106192,-10.717756179281652
0.48549371864818014,0.02282878374846679,0.8778192910728185,0.026064082778194324,34.753237776762106,6.145104563074848,0.20090769550807328,0.1737376663773319,-14.162354425869617
0.48299223951179115,0.023795580862210602,0.8712364222487584,0.027545907902127065,34.14846991687138,6.292551347702481,0.20305057037554983,0.17561316173879862,-13.955355174404177
0.5206075600368724,0.027464276204424928,0.8362987829398995,0.025163258034593645,33.834010939422065,5.23313022606979,0.2725820423741698,0.34818956278047364,-14.171431323098194
0.5556818831727146,0.029651947764121573,0.778067914300552,0.02343912313437276,33.88116941412753,5.47420593690963,0.22065314662257263,0.30625289524621513,-11.922670048242164
0.5545674022243801,0.032145161058126766,0.7799497039250155,0.02346277863045526,33.4305396079993,5.445318689700029,0.20698881575327227,0.3065162848267514,-13.35722809717469
0.5788784415468159,0.03179713080259428,0.7196301884163216,0.02357157830561811,30.634688448166834,6.902538479073598,0.22473775307667407,0.30652734670934817,-15.090905888672985
0.551095569885644,0.026142066686666122,0.7821175492205671,0.021584479247364223,37.477808690140144,5.9308889431159315,0.25230265312031375,0.2560404811720491,-11.752007598050508
0.6102497909705779,0.030254624989065688,0.7109403341800088,0.020251182810251987,38.00015857650826,5.882275237198402,0.26105110870272485,0.22654147911192443,-12.81910815227112
0.5997488891912935,0.028867323876302056,0.7508135731557393,0.02383368353140271,31.410157963269683,6.495867196423753,0.19257832525234878,0.2599067764602866,-16.31972459662483
0.5659720560741431,0.03104960745931642,0.7756721040868497,0.024228664649995037,28.202445914520844,5.989198637197119,0.20208966039550796,0.2785373620361182,-16.43924224231315
0.5382346183795514,0.027902214232033175,0.7922891840882573,0.02427689733591965,32.13722369214866,5.549262224110897,0.22010643960926965,0.2661184559483465,-12.453533974128522
0.5148167175462754,0.026005391930443173,0.8509242976667372,0.025159096441101522,33.37564170597739,6.374074138645407,0.22915588796680386,0.27768944647649,-12.914387499252006
0.531600715305527,0.026116571421493196,0.8252992910915599,0.025171448187999993,33.21460972628357,5.112761272023556,0.23157496632329896,0.21322400346780898,-12.543382368913827
0.5104290115771724,0.025375613809769874,0.8540601592334154,0.025236547482515154,34.935526993498094,5.2740298558187195,0.24539860624493193,0.23495783305494908,-10.873386997619619
0.48774496143187496,0.023981234813491247,0.9015897111669282,0.027040399311340488,33.836570595329206,5.744037852665255,0.18399649333638649,0.24944355916162195,-12.454316498411858
0.4865670335916441,0.025348062831596824,0.8855067589912629,0.02726779975933444,32.66956400508419,5.8044190929544,0.28997035368934854,0.21059956344948652,-12.29332056789276
0.5717382705171037,0.027678528513052313,0.7360330750465766,0.021744079195378983,36.985334720004886,6.4038544916132585,0.19771667394962847,0.25129627485120243,-12.236056934914071
0.5949266444370784,0.028857818277754025,0.7090439207267201,0.020581688284863075,36.67005046062029,6.410415332946507,0.2235970671354705,0.2524266736463019,-11.842611807731707
0.6392484487541067,0.03271222921613866,0.6685070157032592,0.021416983546514546,31.155302025782444,7.027978036431674,0.28418846226269406,0.2629541110190697,-13.952165709218928
0.48462398022154213,0.01916364009623204,0.9126167614414548,0.02617936934845894,35.5640156511828,5.971047503626087,0.22718393437413067,0.4388206740799709,-18.542730339327264
0.4825199284363244,0.022482976622205667,0.8979095758150137,0.027074519586974703,30.87228974841453,6.7721819533515015,0.2700598514875348,0.2274345043543435,-17.466874679816634
0.6667045216447732,0.03487554615093454,0.6760994406601524,0.02051068762673816,29.56912759208817,5.655997381889565,0.29045958648103115,0.2788243483502643,-15.69885880526611
0.5524880314594933,0.026185600040392297,0.7688856095008703,0.02272920414381513,33.47209847071967,6.703363972303844,0.22389783756993634,0.2582316202657845,-12.54804052284079
0.5521913168041279,0.029507494460957916,0.7646579535194596,0.022806785704036544,33.023132141364854,5.661932168648618,0.25820423089621813,0.2710338862373373,-13.049203170127065
0.526214258425181,0.027911478485388736,0.8314983992801285,0.02770212881292722,30.662287915682214,5.8535379191161026,0.26312517912748784,0.25563987485688167,-12.904879424530572
0.5372450517375429,0.025673435554249415,0.776506772239049,0.020374682903891737,39.046677337464544,6.2007658972489335,0.22825907542640195,0.23061963625257806,-16.301647934638627
